id,idcliente,estado,anom,,
149470,S-502-8697894-I,3659/565454-9432,,,
149493,W-431-8697941-Y,3618/346284-1182,,,
149516,D-442-8697988-S,3683/673122-9451,,,
149539,S-310-8698035-S,3638/755770-0316,,,
149562,F-377-8698082-C,3638/077617-6384,,,
149585,Q-268-8698129-X,3635/427052-9406,,,
149608,V-530-8698176-G,3615/128880-1847,,,
149631,O-256-8698223-X,3628/304589-8889,,,
149654,H-420-8698270-B,3697/696067-0239,,,
149677,J-255-8698317-T,3660/641577-5024,,,
149700,H-424-8698364-M,3647/914956-8036,,,
149723,F-347-8698411-G,3684/814269-0049,,,
149746,G-261-8698458-Z,3670/377263-7416,,,
149769,X-236-8698505-Q,3687/425945-6594,,,
149792,Z-443-8698552-G,3683/673122-9451,,,
149815,T-451-8698599-Z,3647/734264-3010,,,
149838,M-324-8698646-U,3693/610958-4030,,,
149861,T-388-8698693-F,3648/564192-2290,,,
149884,C-524-8698740-M,3664/948084-4549,,,
149907,J-253-8698787-L,3618/857621-5959,,,
149930,W-249-8698834-U,3637/000300-4574,,,
149953,G-516-8698881-T,3638/990621-0633,,,
149976,O-507-8698928-A,3622/832087-6704,,,
149999,J-250-8698975-L,3667/898949-0751,,,
150022,P-230-8699022-V,3652/254253-2644,,,
150045,O-474-8699069-K,3690/534774-9259,,,
150068,E-276-8699116-Q,3675/382555-2005,,,
150091,E-365-8699163-X,3656/139069-0864,,,
150114,P-400-8699210-H,3688/167607-5972,,,
150137,R-446-8699257-J,3663/283964-6476,,,
150160,Y-417-8699304-N,3618/552148-7212,,,
150183,K-461-8699351-L,3660/753236-4593,,,
150206,S-345-8699398-Y,3611/778582-4673,,,
150229,Y-488-8699445-K,3606/150112-1628,,,
150252,H-297-8699492-B,3677/830669-1048,,,
150275,S-445-8699539-Y,3650/948604-2169,,,
150298,P-377-8699586-W,3628/745782-9803,,,
150321,B-489-8699633-F,3659/502502-6813,,,
150344,B-371-8699680-Q,3667/643484-0224,,,
150367,O-320-8699727-O,3694/955620-9100,,,
150390,B-378-8699774-B,3622/094156-5113,,,
150413,E-466-8699821-Z,3635/069287-1699,,,
150436,U-405-8699868-Q,3636/984399-2683,,,
150459,W-419-8699915-J,3644/923529-0985,,,
150482,G-502-8699962-E,3671/770504-8186,,,
150505,C-281-8700009-D,3692/888526-9233,,,
150528,U-312-8700056-F,3685/737353-9940,,,
150551,I-331-8700103-L,3682/514710-1123,,,
150574,R-414-8700150-B,3693/585253-1198,,,
150597,Y-285-8700197-E,3610/649016-6389,,,
150620,E-538-8700244-T,3621/081318-7310,,,
150643,F-309-8700291-J,3636/494250-9835,,,
150666,C-459-8700338-U,3680/924878-8087,,,
150689,I-332-8700385-I,3673/985187-8950,,,
150712,K-535-8700432-E,3619/400968-2658,,,
150735,F-238-8700479-U,3642/678281-9598,,,
150758,F-429-8700526-U,3693/491255-0793,,,
150781,Q-469-8700573-S,3603/333040-5860,,,
150804,L-266-8700620-P,3622/094156-5113,,,
150827,F-451-8700667-L,3659/015826-0768,,,
150850,T-398-8700714-O,3681/297256-4344,,,
150873,A-348-8700761-I,3669/169095-3504,,,
150896,K-416-8700808-N,3670/646009-6860,,,
150919,A-394-8700855-Y,3664/948084-4549,,,
150942,V-352-8700902-M,3613/349144-4284,,,
150965,J-527-8700949-D,3630/058445-2041,,,
150988,F-411-8700996-A,3658/341450-1273,,,
151011,G-432-8701043-Y,3610/709945-8615,,,
151034,M-353-8701090-L,3601/122601-6512,,,
151057,H-275-8701137-C,3678/204377-1402,,,
151080,A-352-8701184-J,3635/619435-5255,,,
151103,J-358-8701231-X,3603/029489-9617,,,
151126,Y-248-8701278-K,3631/334834-2408,,,
151149,L-361-8701325-D,3606/050184-6655,,,
151172,S-476-8701372-H,3666/528140-1768,,,
151195,Z-457-8701419-B,3652/904773-0524,,,
151218,B-235-8701466-X,3620/997843-7163,,,
151241,I-298-8701513-V,3663/428462-4768,,,
151264,P-250-8701560-E,3678/747765-7357,,,
151287,M-337-8701607-F,3638/383472-5804,,,
151310,A-434-8701654-F,3693/585253-1198,,,
151333,X-495-8701701-V,3643/757170-6284,,,
151356,S-425-8701748-N,3652/215720-8142,,,
151379,M-479-8701795-Y,3609/849601-8724,,,
151402,Y-452-8701842-L,3678/136941-4043,,,
151425,F-241-8701889-I,3681/722845-1485,,,
151448,O-538-8701936-D,3694/264440-2282,,,
151471,Y-284-8701983-J,3624/677781-4945,,,
151494,K-385-8702030-F,3643/357155-2844,,,
151517,S-325-8702077-W,3630/782525-1496,,,
151540,K-327-8702124-F,3667/624092-9260,,,
151563,C-434-8702171-U,3644/464318-2270,,,
151586,Y-253-8702218-V,3619/106291-6619,,,
151609,I-275-8702265-G,3645/818326-7671,,,
151632,O-402-8702312-N,3629/773735-3698,,,
151655,E-253-8702359-I,3675/656017-3952,,,
151678,H-269-8702406-B,3696/992342-0081,,,
151701,C-285-8702453-P,3603/521796-1329,,,
151724,G-246-8702500-E,3603/521796-1329,,,
151747,K-260-8702547-X,3651/385254-9658,,,
151770,R-272-8702594-H,3603/029489-9617,,,
151793,Q-484-8702641-U,3611/647291-4474,,,
151816,W-518-8702688-V,3629/773735-3698,,,
151839,T-253-8702735-R,3648/077265-0950,,,
151862,W-330-8702782-N,3658/496004-9493,,,
151885,W-340-8702829-W,3610/963108-3877,,,
151908,D-504-8702876-R,3657/449236-7448,,,
151931,N-394-8702923-D,3685/737353-9940,,,
151954,W-335-8702970-E,3692/412885-9880,,,
151977,R-291-8703017-H,3664/692289-3308,,,
152000,L-452-8703064-C,3699/705706-1595,,,
152023,S-492-8703111-Q,3683/405447-2774,,,
152046,U-513-8703158-U,3611/778582-4673,,,
152069,F-431-8703205-S,3619/030179-6469,,,
152092,A-419-8703252-D,3625/859597-6806,,,
152115,E-371-8703299-K,3688/239571-1673,,,
152138,C-301-8703346-D,3666/791324-4061,,,
152161,X-443-8703393-C,3683/474252-5538,,,
152184,N-370-8703440-O,3602/990618-5498,,,
152207,W-439-8703487-V,3627/698972-4582,,,
152230,K-435-8703534-V,3626/870077-3873,,,
152253,T-350-8703581-V,3606/448471-7362,,,
152276,Y-371-8703628-H,3684/415689-0229,,,
152299,J-290-8703675-O,3628/224765-3100,,,
152322,X-305-8703722-F,3636/474101-3914,,,
152345,M-441-8703769-Z,3695/974694-1744,,,
152368,L-379-8703816-K,3680/467091-3972,,,
152391,Z-434-8703863-P,3667/083930-2088,,,
152414,U-517-8703910-N,3635/592384-1841,,,
152437,I-525-8703957-B,3644/884275-8715,,,
152460,S-359-8704004-U,3638/755770-0316,,,
152483,V-269-8704051-A,3646/146347-1351,,,
152506,U-511-8704098-C,3684/415689-0229,,,
152529,G-458-8704145-I,3620/982647-1935,,,
152552,P-372-8704192-P,3688/239571-1673,,,
152575,U-538-8704239-W,3605/226468-2732,,,
152598,R-329-8704286-E,3610/133734-9181,,,
152621,W-299-8704333-P,3605/671002-7202,,,
152644,V-453-8704380-K,3629/109344-7723,,,
152667,I-258-8704427-N,3634/760429-2022,,,
152690,G-341-8704474-X,3655/640042-0880,,,
152713,F-314-8704521-V,3624/486808-2787,,,
152736,E-347-8704568-Y,3667/731887-7852,,,
152759,W-239-8704615-K,3678/796659-5977,,,
152782,F-452-8704662-P,3692/528931-6123,,,
152805,D-381-8704709-T,3655/457634-8589,,,
152828,H-243-8704756-W,3640/223044-3208,,,
152851,R-462-8704803-S,3646/945529-4079,,,
152874,K-385-8704850-C,3650/177457-3757,,,
152897,S-473-8704897-N,3676/923341-5478,,,
152920,S-344-8704944-R,3600/068708-6320,,,
152943,O-471-8704991-X,3612/174929-5277,,,
152966,C-290-8705038-B,3653/675388-6515,,,
152989,O-526-8705085-F,3603/620732-8206,,,
153012,D-243-8705132-Z,3614/825536-8289,,,
153035,G-450-8705179-B,3696/655369-1908,,,
153058,A-251-8705226-O,3692/888526-9233,,,
153081,F-292-8705273-V,3618/374307-7168,,,
153104,F-243-8705320-N,3660/384803-9433,,,
153127,O-520-8705367-B,3602/601490-3416,,,
153150,K-351-8705414-U,3651/130013-4313,,,
153173,E-246-8705461-L,3606/150112-1628,,,
153196,A-498-8705508-A,3610/649016-6389,,,
153219,Q-445-8705555-M,3669/446328-6763,,,
153242,U-483-8705602-F,3660/641577-5024,,,
153265,R-389-8705649-D,3672/630490-5241,,,
153288,A-437-8705696-B,3626/825183-4413,,,
153311,J-437-8705743-U,3615/462516-4523,,,
153334,X-312-8705790-C,3645/818326-7671,,,
153357,D-430-8705837-W,3673/985187-8950,,,
153380,W-289-8705884-Q,3685/212476-6173,,,
153403,C-237-8705931-X,3666/927468-9686,,,
153426,Q-337-8705978-C,3627/920162-1495,,,
153449,K-396-8706025-Z,3622/168155-3988,,,
153472,Y-441-8706072-U,3681/297256-4344,,,
153495,O-361-8706119-M,3667/595590-0037,,,
153518,S-339-8706166-A,3634/760429-2022,,,
153541,L-265-8706213-X,3600/793055-2131,,,
153564,W-311-8706260-Q,3678/407539-6538,,,
153587,M-424-8706307-O,3646/425801-1366,,,
153610,H-417-8706354-E,3678/747765-7357,,,
153633,Z-393-8706401-F,3602/601490-3416,,,
153656,Q-505-8706448-N,3666/292742-6259,,,
153679,Y-282-8706495-F,3627/698972-4582,,,
153702,T-305-8706542-U,3657/449236-7448,,,
153725,X-262-8706589-G,3639/056602-8257,,,
153748,S-505-8706636-F,3669/169095-3504,,,
153771,A-534-8706683-N,3610/133734-9181,,,
153794,Z-349-8706730-O,3675/392770-5105,,,
153817,T-534-8706777-Z,3675/656017-3952,,,
153840,K-373-8706824-R,3615/431992-4448,,,
153863,M-449-8706871-Z,3692/412885-9880,,,
153886,E-335-8706918-P,3659/502502-6813,,,
153909,T-432-8706965-P,3674/275992-7101,,,
153932,I-401-8707012-Z,3671/378914-2359,,,
153955,K-459-8707059-B,3674/185788-4222,,,
153978,Q-426-8707106-Y,3612/152626-1286,,,
154001,Z-472-8707153-F,3640/223044-3208,,,
154024,X-302-8707200-Y,3661/826963-8661,,,
154047,Q-466-8707247-T,3672/741441-1245,,,
154070,Y-387-8707294-P,3697/740436-5675,,,
154093,K-327-8707341-X,3629/063432-5109,,,
154116,B-264-8707388-G,3671/592904-4635,,,
154139,S-438-8707435-O,3618/615983-0814,,,
154162,L-485-8707482-V,3607/306283-0364,,,
154185,Z-270-8707529-E,3680/303434-4379,,,
154208,V-449-8707576-I,3693/885925-2172,,,
154231,W-503-8707623-M,3647/212450-9372,,,
154254,Q-253-8707670-Z,3637/575455-6888,,,
154277,A-264-8707717-Z,3684/814269-0049,,,
154300,M-286-8707764-B,3656/139069-0864,,,
154323,S-437-8707811-M,3691/027368-6293,,,
154346,O-418-8707858-Q,3649/695092-7499,,,
154369,R-375-8707905-V,3620/449893-3627,,,
154392,Q-409-8707952-O,3615/500794-2931,,,
154415,P-344-8707999-X,3692/041203-7977,,,
154438,V-439-8708046-D,3648/099358-6496,,,
154461,U-493-8708093-Z,3684/282509-4744,,,
154484,T-399-8708140-U,3626/026128-7781,,,
154507,S-470-8708187-L,3644/055525-0048,,,
154530,M-433-8708234-L,3611/724223-9507,,,
154553,X-529-8708281-W,3620/601392-4676,,,
154576,H-305-8708328-W,3610/667143-5405,,,
154599,L-470-8708375-P,3612/754660-5642,,,
154622,C-411-8708422-I,3670/332396-7890,,,
154645,O-243-8708469-V,3659/325771-3661,,,
154668,B-414-8708516-E,3664/692289-3308,,,
154691,A-305-8708563-E,3629/109344-7723,,,
154714,G-441-8708610-E,3640/557042-3102,,,
154737,O-370-8708657-T,3699/705706-1595,,,
154760,U-433-8708704-Q,3640/223044-3208,,,
154783,V-468-8708751-U,3600/068708-6320,,,
154806,B-367-8708798-B,3692/484066-7835,,,
154829,X-498-8708845-N,3674/441284-6397,,,
154852,M-337-8708892-V,3607/341224-7137,,,
154875,T-340-8708939-C,3637/695149-8312,,,
154898,L-291-8708986-O,3661/826963-8661,,,
154921,N-260-8709033-B,3606/564188-2189,,,
154944,I-371-8709080-U,3626/186916-1816,,,
154967,O-452-8709127-D,3686/417251-9115,,,
154990,T-351-8709174-N,3684/497978-6174,,,
155013,X-319-8709221-A,3676/114239-4985,,,
155036,S-327-8709268-H,3602/238232-0671,,,
155059,C-503-8709315-Z,3641/221893-6107,,,
155082,D-450-8709362-X,3671/130971-1562,,,
155105,R-492-8709409-T,3672/741441-1245,,,
155128,V-322-8709456-M,3662/068882-4005,,,
155151,N-507-8709503-F,3684/415689-0229,,,
155174,Z-526-8709550-O,3616/287874-3695,,,
155197,R-526-8709597-X,3634/760429-2022,,,
155220,Z-262-8709644-G,3664/176375-5468,,,
155243,C-519-8709691-K,3679/056296-6741,,,
155266,R-291-8709738-M,3684/111304-2761,,,
155289,A-438-8709785-P,3644/364878-8487,,,
155312,B-469-8709832-C,3643/677374-0133,,,
155335,U-318-8709879-A,3656/086979-3571,,,
155358,G-464-8709926-V,3629/063432-5109,,,
155381,A-340-8709973-M,3673/354924-3545,,,
155404,O-416-8710020-I,3622/344660-2142,,,
155427,C-389-8710067-B,3638/013647-6672,,,
155450,T-250-8710114-T,3604/421884-8089,,,
155473,S-513-8710161-E,3697/740436-5675,,,
155496,Q-354-8710208-C,3655/236282-2502,,,
155519,U-380-8710255-F,3670/836405-9150,,,
155542,U-245-8710302-N,3641/221893-6107,,,
155565,J-419-8710349-O,3649/923114-8976,,,
155588,W-236-8710396-A,3684/453383-2886,,,
155611,M-522-8710443-R,3616/534864-3932,,,
155634,W-344-8710490-P,3622/832087-6704,,,
155657,Y-262-8710537-C,3671/831150-3994,,,
155680,K-281-8710584-W,3693/885925-2172,,,
155703,U-327-8710631-S,3633/453051-1253,,,
155726,E-283-8710678-X,3691/387203-0095,,,
155749,N-365-8710725-Q,3669/860432-7089,,,
155772,A-331-8710772-W,3628/945133-0895,,,
155795,J-485-8710819-O,3692/877765-4468,,,
155818,Y-525-8710866-E,3641/125657-8243,,,
155841,Z-494-8710913-D,3663/315814-3202,,,
155864,H-314-8710960-I,3606/380535-2867,,,
155887,F-261-8711007-M,3615/829498-9169,,,
155910,J-408-8711054-L,3628/945133-0895,,,
155933,H-339-8711101-Y,3626/870077-3873,,,
155956,G-338-8711148-H,3680/335623-2186,,,
155979,K-240-8711195-A,3685/458229-9663,,,
156002,Q-389-8711242-A,3630/782525-1496,,,
156025,Z-293-8711289-U,3619/525221-1137,,,
156048,Y-435-8711336-M,3645/818326-7671,,,
156071,D-407-8711383-R,3616/797954-8695,,,
156094,P-526-8711430-D,3667/582951-3958,,,
156117,B-500-8711477-H,3689/024016-8635,,,
156140,J-325-8711524-C,3672/933870-6742,,,
156163,C-409-8711571-D,3668/947784-0548,,,
156186,C-326-8711618-B,3609/007025-7752,,,
156209,F-476-8711665-S,3694/264440-2282,,,
156232,S-308-8711712-G,3601/620640-6419,,,
156255,Z-508-8711759-E,3637/348337-6231,,,
156278,X-297-8711806-T,3685/465317-5669,,,
156301,J-306-8711853-U,3681/208579-2550,,,
156324,L-276-8711900-X,3661/879236-4066,,,
156347,Y-318-8711947-L,3620/025177-1410,,,
156370,J-322-8711994-E,3656/191071-6025,,,
156393,U-452-8712041-I,3642/248455-1019,,,
156416,T-244-8712088-B,3661/807857-0865,,,
156439,U-257-8712135-F,3665/129679-9446,,,
156462,X-310-8712182-V,3673/354924-3545,,,
156485,P-515-8712229-B,3667/595590-0037,,,
156508,Y-230-8712276-P,3608/471186-2096,,,
156531,M-312-8712323-A,3647/404879-0104,,,
156554,G-494-8712370-Z,3698/631919-4633,,,
156577,S-291-8712417-G,3670/905127-3245,,,
156600,E-284-8712464-E,3679/984494-5266,,,
156623,U-306-8712511-D,3659/346037-0119,,,
156646,F-232-8712558-H,3652/215720-8142,,,
156669,L-485-8712605-B,3646/134602-6299,,,
156692,N-272-8712652-I,3661/267131-7501,,,
156715,G-252-8712699-O,3655/112977-0244,,,
156738,E-287-8712746-L,3661/589555-1433,,,
156761,S-496-8712793-R,3672/235573-3855,,,
156784,C-525-8712840-V,3691/597442-1163,,,
156807,B-341-8712887-X,3692/237654-3750,,,
156830,C-371-8712934-R,3646/346282-1255,,,
156853,Q-333-8712981-P,3615/500794-2931,,,
156876,R-510-8713028-A,3683/378753-1773,,,
156899,G-354-8713075-C,3674/229183-3437,,,
156922,L-392-8713122-Y,3621/081318-7310,,,
156945,N-484-8713169-H,3682/968499-0427,,,
156968,C-515-8713216-H,3663/522670-2208,,,
156991,T-506-8713263-R,3676/733058-1184,,,
157014,E-235-8713310-L,3667/595590-0037,,,
157037,J-413-8713357-H,3680/536652-2886,,,
157060,U-339-8713404-K,3633/549976-6622,,,
157083,F-473-8713451-V,3606/848499-9706,,,
157106,Z-236-8713498-X,3660/769479-2466,,,
157129,W-362-8713545-S,3672/520017-0488,,,
157152,Z-276-8713592-N,3658/135288-5740,,,
157175,U-307-8713639-H,3672/933870-6742,,,
157198,O-358-8713686-H,3654/269930-4621,,,
157221,Z-400-8713733-A,3680/938865-1624,,,
157244,Z-365-8713780-V,3654/269930-4621,,,
157267,D-390-8713827-I,3687/574984-4125,,,
157290,C-389-8713874-L,3694/955620-9100,,,
157313,U-265-8713921-F,3696/956517-1414,,,
157336,Z-507-8713968-N,3652/898935-9268,,,
157359,D-463-8714015-Q,3651/471259-2581,,,
157382,S-311-8714062-A,3674/828163-0519,,,
157405,E-349-8714109-S,3666/292742-6259,,,
157428,U-273-8714156-A,3670/778425-3633,,,
157451,W-459-8714203-I,3615/642007-6588,,,
157474,E-377-8714250-D,3683/378753-1773,,,
157497,K-536-8714297-H,3689/335348-2330,,,
157520,P-439-8714344-W,3629/773735-3698,,,
157543,G-467-8714391-B,3684/319454-1802,,,
157566,J-444-8714438-H,3619/585262-7070,,,
157589,T-469-8714485-X,3663/283964-6476,,,
157612,I-525-8714532-H,3665/830336-2845,,,
157635,X-345-8714579-E,3673/013750-1862,,,
157658,M-299-8714626-Q,3619/738309-2394,,,
157681,X-264-8714673-A,3604/747939-5187,,,
157704,H-345-8714720-G,3637/000300-4574,,,
157727,H-464-8714767-S,3627/920162-1495,,,
157750,G-519-8714814-F,3672/689006-1813,,,
157773,N-475-8714861-M,3642/678281-9598,,,
157796,Y-472-8714908-J,3657/621636-4544,,,
157819,L-483-8714955-Z,3600/587926-5996,,,
157842,B-311-8715002-B,3656/191071-6025,,,
157865,R-463-8715049-Z,3681/297256-4344,,,
157888,Q-399-8715096-W,3620/025177-1410,,,
157911,H-501-8715143-D,3631/532431-7023,,,
157934,M-233-8715190-J,3669/860432-7089,,,
157957,M-492-8715237-O,3636/949420-4917,,,
157980,D-371-8715284-F,3637/760674-3110,,,
158003,A-449-8715331-T,3671/357568-2139,,,
158026,A-323-8715378-O,3645/344855-1498,,,
158049,J-242-8715425-U,3656/139069-0864,,,
158072,J-260-8715472-X,3636/087437-6318,,,
158095,K-341-8715519-P,3622/168155-3988,,,
158118,D-507-8715566-H,3623/829001-0846,,,
158141,U-268-8715613-D,3607/885031-0271,,,
158164,H-423-8715660-Z,3662/469435-1862,,,
158187,Q-515-8715707-U,3672/741441-1245,,,
158210,Q-396-8715754-Q,3698/125132-9974,,,
158233,E-452-8715801-K,3670/646009-6860,,,
158256,D-406-8715848-D,3637/760674-3110,,,
158279,W-400-8715895-V,3678/747765-7357,,,
158302,J-540-8715942-U,3657/461475-5157,,,
158325,H-449-8715989-J,3609/738904-6552,,,
158348,Z-465-8716036-O,3669/446328-6763,,,
158371,L-461-8716083-W,3611/860775-5756,,,
158394,A-504-8716130-T,3693/335639-0328,,,
158417,B-303-8716177-R,3678/747765-7357,,,
158440,U-422-8716224-M,3641/194152-1483,,,
158463,X-233-8716271-L,3680/303434-4379,,,
158486,J-307-8716318-E,3662/961779-7935,,,
158509,M-322-8716365-S,3669/994567-2159,,,
158532,N-528-8716412-J,3685/458229-9663,,,
158555,R-356-8716459-H,3601/313282-1696,,,
158578,W-537-8716506-E,3649/283560-2076,,,
158601,R-327-8716553-C,3606/353597-3370,,,
158624,I-402-8716600-B,3650/948604-2169,,,
158647,E-246-8716647-M,3677/133647-0962,,,
158670,E-390-8716694-Z,3659/006400-6669,,,
158693,V-449-8716741-U,3603/585105-9026,,,
158716,L-265-8716788-X,3658/135288-5740,,,
158739,J-482-8716835-H,3685/019715-3931,,,
158762,Z-281-8716882-Q,3680/255554-0233,,,
158785,M-426-8716929-G,3611/778582-4673,,,
158808,I-235-8716976-U,3626/867557-6087,,,
158831,W-538-8717023-Y,3624/253241-2828,,,
158854,S-330-8717070-E,3613/031282-2722,,,
158877,T-465-8717117-H,3602/804551-5813,,,
158900,C-523-8717164-X,3612/152626-1286,,,
158923,N-339-8717211-P,3608/736579-9373,,,
158946,U-519-8717258-O,3697/382941-9221,,,
158969,A-256-8717305-R,3658/879818-4026,,,
158992,N-369-8717352-Q,3634/546169-9461,,,
159015,M-242-8717399-V,3647/154619-1397,,,
159038,V-312-8717446-M,3641/221893-6107,,,
159061,I-396-8717493-Z,3646/693861-5771,,,
159084,V-424-8717540-Y,3663/044249-2999,,,
159107,H-329-8717587-N,3680/536652-2886,,,
159130,M-320-8717634-F,3602/198310-3528,,,
159153,T-252-8717681-L,3653/366541-3785,,,
159176,A-463-8717728-H,3619/400968-2658,,,
159199,V-421-8717775-M,3676/537193-5897,,,
159222,F-242-8717822-R,3641/481993-9480,,,
159245,O-470-8717869-K,3617/203793-6478,,,
159268,K-418-8717916-Z,3690/534774-9259,,,
159291,N-380-8717963-K,3653/452965-5959,,,
159314,Z-532-8718010-Z,3624/849011-8877,,,
159337,H-295-8718057-I,3612/754660-5642,,,
159360,E-462-8718104-B,3657/530210-2024,,,
159383,E-473-8718151-Q,3655/627788-2741,,,
159406,M-405-8718198-T,3684/557309-2380,,,
159429,N-371-8718245-M,3625/859597-6806,,,
159452,H-332-8718292-Q,3620/287559-7320,,,
159475,K-406-8718339-V,3620/287559-7320,,,
159498,S-348-8718386-B,3629/109344-7723,,,
159521,A-288-8718433-D,3651/916529-1482,,,
159544,Q-433-8718480-T,3687/425945-6594,,,
159567,B-294-8718527-B,3640/306378-0641,,,
159590,H-288-8718574-Q,3633/627052-1806,,,
159613,G-306-8718621-T,3656/286217-2076,,,
159636,M-436-8718668-H,3658/211810-2073,,,
159659,A-401-8718715-Q,3606/809927-0246,,,
159682,Q-363-8718762-F,3663/428462-4768,,,
159705,L-535-8718809-V,3678/343786-7814,,,
159728,Q-403-8718856-A,3629/066427-5042,,,
159751,F-403-8718903-Q,3692/528931-6123,,,
159774,R-426-8718950-O,3678/606962-4577,,,
159797,K-323-8718997-T,3616/534864-3932,,,
159820,J-307-8719044-J,3689/157253-6878,,,
159843,O-479-8719091-M,3677/160528-3492,,,
159866,K-239-8719138-Z,3649/125883-8910,,,
159889,I-462-8719185-N,3625/813244-8202,,,
159912,X-421-8719232-O,3664/194363-1118,,,
159935,I-326-8719279-K,3621/081318-7310,,,
159958,O-290-8719326-N,3628/745782-9803,,,
159981,Q-356-8719373-I,3680/255554-0233,,,
160004,H-363-8719420-E,3687/574984-4125,,,
160027,Q-355-8719467-L,3692/237654-3750,,,
160050,O-242-8719514-R,3665/528286-9246,,,
160073,J-482-8719561-F,3679/056296-6741,,,
160096,P-530-8719608-X,3666/528140-1768,,,
160119,V-266-8719655-S,3692/041203-7977,,,
160142,C-504-8719702-U,3633/794262-9522,,,
160165,W-300-8719749-L,3650/645368-9956,,,
160188,G-422-8719796-Y,3686/519479-7365,,,
160211,I-509-8719843-Q,3641/481993-9480,,,
160234,W-296-8719890-K,3665/763007-7209,,,
160257,C-269-8719937-G,3644/364878-8487,,,
160280,A-516-8719984-I,3603/173118-4563,,,
160303,A-489-8720031-P,3640/306378-0641,,,
160326,U-489-8720078-I,3616/797954-8695,,,
160349,T-515-8720125-C,3648/077265-0950,,,
160372,J-314-8720172-D,3643/677374-0133,,,
160395,Z-284-8720219-N,3630/679053-7319,,,
160418,I-322-8720266-C,3657/145816-8695,,,
160441,K-280-8720313-M,3613/031282-2722,,,
160464,P-445-8720360-J,3613/609762-6147,,,
160487,A-469-8720407-U,3693/335639-0328,,,
160510,L-429-8720454-C,3634/697953-4190,,,
160533,V-314-8720501-C,3668/471724-8446,,,
160556,B-289-8720548-Y,3679/413639-2814,,,
160579,R-291-8720595-L,3611/860775-5756,,,
160602,M-315-8720642-S,3672/933870-6742,,,
160625,I-337-8720689-J,3600/841048-0108,,,
160648,G-385-8720736-V,3640/557042-3102,,,
160671,F-288-8720783-U,3678/158683-1607,,,
160694,Y-439-8720830-D,3684/143445-1162,,,
160717,F-332-8720877-H,3688/827188-3676,,,
160740,I-448-8720924-X,3609/738904-6552,,,
160763,C-453-8720971-S,3619/030179-6469,,,
160786,C-473-8721018-U,3632/330770-3201,,,
160809,S-366-8721065-Z,3695/627656-2460,,,
160832,R-523-8721112-Y,3696/131499-1556,,,
160855,G-385-8721159-C,3607/926129-0862,,,
160878,C-260-8721206-Y,3610/695682-1501,,,
160901,C-236-8721253-W,3684/319454-1802,,,
160924,W-411-8721300-Y,3682/404345-5907,,,
160947,D-251-8721347-J,3629/109344-7723,,,
160970,G-506-8721394-H,3693/885925-2172,,,
160993,T-255-8721441-W,3668/278450-6167,,,
161016,R-241-8721488-R,3674/518509-0394,,,
161039,M-301-8721535-K,3648/077265-0950,,,
161062,R-386-8721582-E,3642/529435-5950,,,
161085,H-315-8721629-H,3644/055525-0048,,,
161108,Z-315-8721676-W,3619/582948-7004,,,
161131,H-417-8721723-H,3672/033568-5807,,,
161154,C-292-8721770-M,3670/608744-5227,,,
161177,M-293-8721817-I,3658/879818-4026,,,
161200,J-328-8721864-H,3627/945324-8732,,,
161223,U-382-8721911-K,3695/767292-4221,,,
161246,J-343-8721958-U,3622/832087-6704,,,
161269,D-369-8722005-O,3671/770504-8186,,,
161292,C-240-8722052-D,3639/411742-2076,,,
161315,L-323-8722099-X,3692/484066-7835,,,
161338,T-532-8722146-V,3659/502502-6813,,,
161361,E-252-8722193-B,3645/757715-9437,,,
161384,T-454-8722240-B,3638/755770-0316,,,
161407,R-375-8722287-R,3689/135834-4430,,,
161430,J-345-8722334-I,3648/223403-4666,,,
161453,K-387-8722381-J,3601/917428-9288,,,
161476,M-439-8722428-D,3696/594441-0903,,,
161499,M-383-8722475-L,3694/645147-2213,,,
161522,D-239-8722522-E,3626/064704-0607,,,
161545,V-518-8722569-X,3692/412885-9880,,,
161568,M-507-8722616-A,3633/564582-0836,,,
161591,T-337-8722663-X,3630/679053-7319,,,
161614,M-344-8722710-S,3624/980923-5535,,,
161637,T-367-8722757-L,3696/222463-0821,,,
161660,B-280-8722804-C,3670/778425-3633,,,
161683,N-296-8722851-N,3698/125132-9974,,,
161706,V-273-8722898-P,3660/870221-3743,,,
161729,K-489-8722945-H,3606/969920-2134,,,
161752,F-463-8722992-X,3696/801721-6975,,,
161775,P-405-8723039-H,3667/083930-2088,,,
161798,G-369-8723086-N,3671/130971-1562,,,
161821,Z-433-8723133-Z,3671/130971-1562,,,
161844,Y-278-8723180-B,3622/168155-3988,,,
161867,I-415-8723227-G,3641/201759-5591,,,
161890,P-469-8723274-S,3640/306378-0641,,,
161913,Z-448-8723321-R,3643/677374-0133,,,
161936,K-359-8723368-N,3671/770504-8186,,,
161959,H-354-8723415-I,3602/990618-5498,,,
161982,U-334-8723462-F,3673/511873-5629,,,
162005,W-363-8723509-D,3661/140227-0179,,,
162028,Z-255-8723556-P,3689/024016-8635,,,
162051,X-433-8723603-V,3694/955620-9100,,,
162074,L-232-8723650-W,3631/870605-0386,,,
162097,K-265-8723697-I,3646/346282-1255,,,
162120,Q-429-8723744-H,3634/305039-4818,,,
162143,L-442-8723791-P,3699/033731-0163,,,
162166,M-359-8723838-J,3692/378426-2009,,,
162189,B-428-8723885-Q,3645/344855-1498,,,
